date,pump_index,std_order,avg_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2021-10-14 14:45:00,343,0.7851808823679238,0.418,4.143759341825482,0.06546892115732096,0.018798254539999955,1.2963904796743931e-07,5.296900000000001e-06,5.3060000000000005e-06,-0.6310879443260528,-0.7757112907044198,-0.9968120070307502,0.07978610555308265,WABI,0
2021-10-14 14:46:00,343,0.7851808823679238,0.418,4.144975953042747,0.06546960529414728,0.01879578105999996,1.304892716456431e-07,5.3049e-06,5.314e-06,-0.6310879443260528,-0.7757112907044198,-0.9826841245925212,0.18528872408711386,WABI,0
2021-10-14 14:48:00,343,0.7853875905148163,0.42,4.1446099434284935,0.06546602186564428,0.01881184895999996,1.3136179062952348e-07,5.312833333333333e-06,5.321e-06,-0.6310879443260528,-0.7757112907044198,-0.9213119778704132,0.3888241754733201,WABI,0
2021-10-14 14:49:00,343,0.7883317409997741,0.424,4.145209950178898,0.06551532506835563,0.018961841999999958,1.3238496033729762e-07,5.327433333333333e-06,5.333999999999998e-06,-0.6310879443260528,-0.7757112907044198,-0.8747630845319616,0.4845508703326496,WABI,0
2021-10-14 14:50:00,343,0.7883317409997741,0.424,4.145777966787393,0.06551116340553956,0.018981324579999955,1.3344303912129016e-07,5.3366000000000016e-06,5.343e-06,-0.6310879443260528,-0.7757112907044198,-0.8183027759081689,0.574787410214407,WABI,0
2021-10-14 14:51:00,343,0.7883317409997741,0.424,4.146481716014494,0.0656992364028955,0.01923033043999996,1.3466544926839495e-07,5.346e-06,5.352000000000001e-06,-0.6310879443260528,-0.7757112907044198,-0.752570769856139,0.6585113790650381,WABI,0
2021-10-14 14:52:00,343,0.7883317409997741,0.424,4.145354983095147,0.06569374167113168,0.019263673079999957,1.3592509143943302e-07,5.354e-06,5.36e-06,-0.6310879443260528,-0.7757112907044198,-0.678311836269616,0.7347741508630673,WABI,0
2021-10-14 14:53:00,343,0.7883317409997741,0.424,4.144115271413858,0.06569330520898031,0.01928780763999996,1.3724907416093162e-07,5.3633333333333325e-06,5.369e-06,-0.6310879443260528,-0.7757112907044198,-0.5963673585385014,0.8027116379309637,WABI,0
2021-10-14 14:54:00,343,0.7912446753517806,0.428,4.14945779590539,0.06610650509465897,0.019603349639999955,1.3857767893120987e-07,5.370833333333334e-06,5.377e-06,-0.6310879443260528,-0.7757112907044198,-0.5076658003388407,0.8615540813938056,WABI,0
2021-10-14 14:55:00,343,0.7910597645577759,0.426,4.1602585860744306,0.06610176778784971,0.019637672859999955,1.3991882800130206e-07,5.3799333333333325e-06,5.387e-06,-0.6310879443260528,-0.7757112907044198,-0.4132121857683782,0.9106347728549132,WABI,0
2021-10-14 14:56:00,343,0.7939525939518588,0.43,4.217729541467773,0.06677056864954736,0.020073682719999958,1.4157907679334714e-07,5.393788596491229e-06,5.4019999999999984e-06,-0.6310879443260528,-0.7757112907044198,-0.3140767120219489,0.9493976084683812,WABI,0
2021-10-14 14:57:00,343,0.7937733633126074,0.428,4.244534857001957,0.06690213527515011,0.020304463699999952,1.4338380133090232e-07,5.410145739348371e-06,5.419e-06,-0.6310879443260528,-0.7757112907044198,-0.21138262362962532,0.9774033898178665,WABI,0
2021-10-14 14:58:00,343,0.7939525939518588,0.43,4.325110074241883,0.06705125188434534,0.02054720637999996,1.4523902031595206e-07,5.427948769651402e-06,5.439e-06,-0.6310879443260528,-0.7757112907044198,-0.1062934856473656,0.9943348002101372,WABI,0
2021-10-14 14:59:00,343,0.8627587759106371,0.444,5.080250179249792,0.07166831279403679,0.021716439439999957,1.478887719063586e-07,5.453015436318068e-06,5.473e-06,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,WABI,1
2021-10-14 15:00:00,343,0.9434936993543952,0.46,5.393005192841934,0.08415982074990001,0.02372620121999995,1.5199615337047813e-07,5.4931669514695835e-06,5.52e-06,-0.816969893010442,-0.5766803221148672,0.0,1.0,WABI,1
2021-06-20 16:00:00,344,0.8540343959695055,0.42200000000000004,5.083565803898392,0.11616617576018005,0.03171142363999994,1.1603813400425453e-07,8.454469047619047e-06,8.464e-06,-0.9422609221188204,-0.3348796121709864,0.0,1.0,WABI,0
2021-06-20 16:01:00,344,0.8540343959695055,0.42200000000000004,5.083816911413856,0.11616582003754385,0.031712776759999936,1.1692815572125303e-07,8.459469047619048e-06,8.469e-06,-0.9422609221188204,-0.3348796121709864,0.1062934856473654,0.9943348002101372,WABI,0
2021-06-20 16:02:00,344,0.8542150588308935,0.424,5.083960001671646,0.11616825434985725,0.03170159399999994,1.1777423271194055e-07,8.464469047619047e-06,8.475e-06,-0.9422609221188204,-0.3348796121709864,0.21138262362962432,0.9774033898178668,WABI,0
2021-06-20 16:04:00,344,0.8542150588308935,0.424,5.081016971722673,0.11617397983402572,0.03166558657999994,1.1856816827386872e-07,8.474469047619047e-06,8.485000000000001e-06,-0.9422609221188204,-0.3348796121709864,0.41321218576837815,0.9106347728549132,WABI,0
2021-06-20 16:07:00,344,0.8543909924243536,0.426,5.080805563130777,0.11645534197684446,0.032095978939999936,1.194347691058875e-07,8.486769047619047e-06,8.497e-06,-0.9422609221188204,-0.3348796121709864,0.6783118362696161,0.7347741508630673,WABI,0
2021-06-20 16:08:00,344,0.8543909924243536,0.426,5.080553517885248,0.11645201954854655,0.03210965165999994,1.2032837860787805e-07,8.496835714285714e-06,8.502000000000001e-06,-0.9422609221188204,-0.3348796121709864,0.7525707698561385,0.6585113790650386,WABI,0
2021-06-20 16:10:00,344,0.8543909924243536,0.426,5.087046302144329,0.11707453854076172,0.032708024119999936,1.2127814708440388e-07,8.502057936507938e-06,8.507999999999999e-06,-0.9422609221188204,-0.3348796121709864,0.8747630845319613,0.4845508703326502,WABI,0
2021-06-20 16:12:00,344,0.8545621996708094,0.428,5.086135423589719,0.11708367235176947,0.03286451011999994,1.2228751755873264e-07,8.506974603174602e-06,8.513000000000001e-06,-0.9422609221188204,-0.3348796121709864,0.9574220383620056,0.2886919473396212,WABI,0
2021-06-20 16:13:00,344,0.8545621996708094,0.428,5.085875761806323,0.1170864512966337,0.03284672519999995,1.2318659130204324e-07,8.513307936507937e-06,8.520999999999999e-06,-0.9422609221188204,-0.3348796121709864,0.9826841245925211,0.1852887240871143,WABI,0
2021-06-20 16:14:00,344,0.8570700894772568,0.43,5.087324024618729,0.11707948471543228,0.032904607019999935,1.2420409553054194e-07,8.521474603174601e-06,8.531e-06,-0.9422609221188204,-0.3348796121709864,0.99681200703075,0.0797861055530831,WABI,0
2021-06-20 16:16:00,344,0.8572314106370376,0.43200000000000005,5.080602429051513,0.1170847126294611,0.032814682599999936,1.2507209103503824e-07,8.527522222222222e-06,8.535e-06,-0.9422609221188204,-0.3348796121709864,0.9911528310040072,-0.13272552728372186,WABI,0
2021-06-20 16:17:00,344,0.8572314106370376,0.43200000000000005,5.077564309650568,0.11702600062203268,0.03267140665999994,1.2600313863683348e-07,8.534522222222222e-06,8.541999999999999e-06,-0.9422609221188204,-0.3348796121709864,0.97142989326471,-0.2373266998711149,WABI,0
2021-06-20 16:18:00,344,0.8496869634587454,0.426,5.014398107126466,0.1170338842727965,0.03258405315999994,1.26953418159698e-07,8.54152222222222e-06,8.547999999999997e-06,-0.9422609221188204,-0.3348796121709864,0.9407002666710332,-0.3392388661180303,WABI,0
2021-06-20 16:19:00,344,0.8496869634587454,0.426,5.014308584557027,0.11703173919244644,0.032593033059999936,1.2802495209670575e-07,8.547522222222224e-06,8.554e-06,-0.9422609221188204,-0.3348796121709864,0.8993121301712192,-0.43730732045885534,WABI,0
2021-06-20 16:20:00,344,0.8495100556611079,0.424,5.012885600538692,0.11703877229994472,0.032542759639999946,1.2909509500220144e-07,8.552722222222221e-06,8.558999999999999e-06,-0.9422609221188204,-0.3348796121709864,0.8477344278896709,-0.5304209081197424,WABI,0
2021-06-20 16:22:00,344,0.8495100556611079,0.424,5.0135271924883,0.11703592439328207,0.032555616199999936,1.3006076672847146e-07,8.557055555555556e-06,8.563000000000001e-06,-0.9422609221188204,-0.3348796121709864,0.7164567402983153,-0.6976315211349846,WABI,0
2021-06-20 16:25:00,344,0.8496869634587454,0.426,5.019560935377506,0.11702744617955528,0.03262397359999993,1.310565360785972e-07,8.561277777777776e-06,8.565999999999999e-06,-0.9422609221188204,-0.3348796121709864,0.4610925014493257,-0.8873520750565717,WABI,0
2021-06-20 16:26:00,344,0.8498591183496732,0.428,5.019362908578739,0.11702579144287575,0.03263021715999995,1.3191234196764053e-07,8.56261111111111e-06,8.568999999999999e-06,-0.9422609221188204,-0.3348796121709864,0.3641605752528221,-0.9313361774523384,WABI,0
2021-06-20 16:27:00,344,0.8498591183496732,0.428,5.017067463355831,0.11705475012775406,0.032812904299999945,1.3296748049253777e-07,8.568277777777776e-06,8.574e-06,-0.9422609221188204,-0.3348796121709864,0.26310256422752165,-0.9647678688145158,WABI,0
2021-06-20 16:28:00,344,0.8498591183496732,0.428,5.016167848044909,0.11705277818784625,0.032822329459999945,1.3408799177200033e-07,8.57311111111111e-06,8.577000000000001e-06,-0.9422609221188204,-0.3348796121709864,0.1590634960190721,-0.9872683547213446,WABI,0
2021-06-20 16:30:00,344,0.8498591183496732,0.428,5.059802684533539,0.11795436221336683,0.03346330889999995,1.354000286848892e-07,8.581277777777777e-06,8.585999999999999e-06,-0.9422609221188204,-0.3348796121709864,-0.053222174842178505,-0.998582695676762,WABI,0
2021-06-20 16:31:00,344,0.8572314106370376,0.43200000000000005,5.078627858176229,0.11810734883893365,0.03380431121999994,1.3712165924993995e-07,8.5933547008547e-06,8.602999999999999e-06,-0.9422609221188204,-0.3348796121709864,-0.15906349601907185,-0.9872683547213446,WABI,0
2021-06-20 16:32:00,344,0.8573880267748749,0.434,5.096617999228519,0.11898968823086804,0.03449830969999994,1.3915996583810815e-07,8.611431623931623e-06,8.622e-06,-0.9422609221188204,-0.3348796121709864,-0.26310256422752104,-0.9647678688145159,WABI,0
2021-06-20 16:33:00,344,0.8575399404686629,0.436,5.10015913933016,0.1189807726341086,0.03458111185999994,1.410710637098634e-07,8.628431623931623e-06,8.64e-06,-0.9422609221188204,-0.3348796121709864,-0.3641605752528223,-0.9313361774523384,WABI,0
2021-06-20 16:34:00,344,0.8601626355050759,0.44,5.108865334887975,0.11899584474663212,0.034758038519999944,1.4288196829904716e-07,8.644931623931624e-06,8.657999999999999e-06,-0.9422609221188204,-0.3348796121709864,-0.461092501449326,-0.8873520750565715,WABI,0
2021-06-20 16:35:00,344,0.8603000827995599,0.442,5.116820076511462,0.11902760869125915,0.03496777087999993,1.4494597697984708e-07,8.664931623931625e-06,8.68e-06,-0.9422609221188204,-0.3348796121709864,-0.5528000653611931,-0.8333139190825152,WABI,0
2021-06-20 16:36:00,344,0.8603000827995599,0.442,5.142086941722441,0.11979457513143547,0.03558393177999994,1.4736602856116258e-07,8.688341346153846e-06,8.705e-06,-0.9422609221188204,-0.3348796121709864,-0.6382441836448199,-0.7698339834299063,WABI,0
2021-06-20 16:37:00,344,0.981136717546048,0.46399999999999997,5.814325133109344,0.12001989986287814,0.035981468599999934,1.5005807681934965e-07,8.717919471153847e-06,8.733000000000001e-06,-0.9422609221188204,-0.3348796121709864,-0.7164567402983151,-0.6976315211349847,WABI,0
2021-06-20 16:38:00,344,0.981136717546048,0.46399999999999997,5.820826405252105,0.12005149356045085,0.036195979939999935,1.5213026221419502e-07,8.737619471153847e-06,8.757000000000001e-06,-0.9422609221188204,-0.3348796121709864,-0.7865515558026425,-0.6175246149461919,WABI,0
2021-06-20 16:39:00,344,0.9833157273425857,0.46799999999999997,5.832467690327777,0.12004513255479507,0.036223706639999936,1.5413343176345903e-07,8.757536137820513e-06,8.778e-06,-0.9422609221188204,-0.3348796121709864,-0.8477344278896709,-0.5304209081197426,WABI,0
2021-06-20 16:40:00,344,0.983378903646134,0.47,5.831480801363692,0.12006964978082632,0.036410072199999935,1.561515379720825e-07,8.774702804487178e-06,8.793999999999999e-06,-0.9422609221188204,-0.3348796121709864,-0.8993121301712191,-0.4373073204588556,WABI,0
2021-06-20 16:41:00,344,0.9855285551754104,0.474,5.835751536176293,0.12040024036234948,0.03686284687999994,1.5806916277658994e-07,8.785514770299146e-06,8.801000000000001e-06,-0.9422609221188204,-0.3348796121709864,-0.9407002666710332,-0.3392388661180305,WABI,0
2021-06-20 16:42:00,344,0.9917495320233516,0.48,5.850296397266701,0.1203900552428403,0.03691378273999993,1.5969668391558768e-07,8.786053231837609e-06,8.806e-06,-0.9422609221188204,-0.3348796121709864,-0.97142989326471,-0.2373266998711151,WABI,0
2021-06-20 16:43:00,344,1.021774949828088,0.49200000000000005,5.91400599711124,0.1204164682910345,0.03712254105999994,1.6134981849907224e-07,8.788488014446302e-06,8.812e-06,-0.9422609221188204,-0.3348796121709864,-0.9911528310040072,-0.1327255272837223,WABI,0
2021-06-20 16:44:00,344,1.0217572979685068,0.49,5.914690789404677,0.12041630735520165,0.03712306651999993,1.6302275427862296e-07,8.791988014446303e-06,8.813999999999999e-06,-0.9422609221188204,-0.3348796121709864,-0.9996456111234524,-0.02662052143777516,WABI,0
2021-06-20 16:45:00,344,1.0217572979685068,0.49,5.920753892310217,0.1204444240748969,0.03721472049999994,1.6473015219178614e-07,8.791988014446303e-06,8.813e-06,-0.9422609221188204,-0.3348796121709864,-0.9968120070307502,0.07978610555308265,WABI,0
